2017-10-11 15:35:43	,32
2017-10-11 15:35:44	,31
2017-10-11 15:35:45	,32
2017-10-11 15:35:46	,29
2017-10-11 15:35:47	,30
2017-10-11 15:35:48	,38
2017-10-11 15:35:49	,32
2017-10-11 15:35:50	,32
2017-10-11 15:35:51	,32
2017-10-11 15:35:52	,32
2017-10-11 15:35:53	,32
2017-10-11 15:35:54	,32
2017-10-11 15:35:55	,32
2017-10-11 15:35:56	,30
2017-10-11 15:35:57	,24
2017-10-11 15:35:58	,42
2017-10-11 15:35:59	,32
2017-10-11 15:36:00	,32
2017-10-11 15:36:01	,32
2017-10-11 15:36:02	,32
2017-10-11 15:36:03	,32
2017-10-11 15:36:04	,32
2017-10-11 15:36:05	,32
2017-10-11 15:36:06	,32
2017-10-11 15:36:07	,31
2017-10-11 15:36:08	,33
2017-10-11 15:36:09	,24
2017-10-11 15:36:10	,40
2017-10-11 15:36:11	,32
2017-10-11 15:36:12	,32
2017-10-11 15:36:13	,32
2017-10-11 15:36:14	,32
2017-10-11 15:36:15	,32
2017-10-11 15:36:16	,32
2017-10-11 15:36:17	,32
2017-10-11 15:36:18	,31
2017-10-11 15:36:19	,33
2017-10-11 15:36:20	,26
2017-10-11 15:36:21	,38
2017-10-11 15:36:22	,32
2017-10-11 15:36:23	,32
2017-10-11 15:36:24	,32
2017-10-11 15:36:25	,32
2017-10-11 15:36:26	,32
2017-10-11 15:36:27	,32
2017-10-11 15:36:28	,32
2017-10-11 15:36:29	,32
2017-10-11 15:36:30	,32
2017-10-11 15:36:31	,29
2017-10-11 15:36:32	,26
2017-10-11 15:36:33	,41
2017-10-11 15:36:34	,29
2017-10-11 15:36:35	,35
2017-10-11 15:36:36	,32
2017-10-11 15:36:37	,32
2017-10-11 15:36:38	,32
2017-10-11 15:36:39	,32
2017-10-11 15:36:40	,32
2017-10-11 15:36:41	,32
2017-10-11 15:36:42	,32
2017-10-11 15:36:43	,32
2017-10-11 15:36:44	,32
2017-10-11 15:36:45	,30
2017-10-11 15:36:46	,32
2017-10-11 15:36:47	,34
2017-10-11 15:36:48	,32
2017-10-11 15:36:49	,32
2017-10-11 15:36:50	,32
2017-10-11 15:36:51	,32
2017-10-11 15:36:52	,32
2017-10-11 15:36:53	,32
2017-10-11 15:36:54	,31
2017-10-11 15:36:55	,33
2017-10-11 15:36:56	,31
2017-10-11 15:36:57	,33
2017-10-11 15:36:58	,32
2017-10-11 15:36:59	,32
2017-10-11 15:37:00	,32
2017-10-11 15:37:01	,21
2017-10-11 15:37:02	,42
2017-10-11 15:37:03	,33
2017-10-11 15:37:04	,32
2017-10-11 15:37:05	,32
2017-10-11 15:37:06	,32
2017-10-11 15:37:07	,27
2017-10-11 15:37:08	,36
2017-10-11 15:37:09	,33
2017-10-11 15:37:10	,27
2017-10-11 15:37:11	,31
2017-10-11 15:37:12	,29
2017-10-11 15:37:13	,8
2017-10-11 15:37:14	,62
2017-10-11 15:37:15	,33
2017-10-11 15:37:16	,32
2017-10-11 15:37:17	,32
2017-10-11 15:37:18	,32
2017-10-11 15:37:19	,32
2017-10-11 15:37:20	,32
2017-10-11 15:37:21	,30
2017-10-11 15:37:22	,33
2017-10-11 15:37:23	,33
2017-10-11 15:37:24	,31
2017-10-11 15:37:25	,33
2017-10-11 15:37:26	,32
2017-10-11 15:37:27	,32
2017-10-11 15:37:28	,32
2017-10-11 15:37:29	,32
2017-10-11 15:37:30	,32
2017-10-11 15:37:31	,32
2017-10-11 15:37:32	,32
2017-10-11 15:37:33	,32
2017-10-11 15:37:34	,32
2017-10-11 15:37:35	,32
2017-10-11 15:37:36	,32
2017-10-11 15:37:37	,32
2017-10-11 15:37:38	,32
2017-10-11 15:37:39	,32
2017-10-11 15:37:40	,32
2017-10-11 15:37:41	,32
2017-10-11 15:37:42	,32
2017-10-11 15:37:43	,32
2017-10-11 15:37:44	,32
2017-10-11 15:37:45	,32
2017-10-11 15:37:46	,29
2017-10-11 15:37:47	,35
2017-10-11 15:37:48	,32
2017-10-11 15:37:49	,32
2017-10-11 15:37:50	,32
2017-10-11 15:37:51	,32
2017-10-11 15:37:52	,32
2017-10-11 15:37:53	,32
2017-10-11 15:37:54	,32
2017-10-11 15:37:55	,31
2017-10-11 15:37:56	,33
2017-10-11 15:37:57	,31
2017-10-11 15:37:58	,33
2017-10-11 15:37:59	,32
2017-10-11 15:38:00	,32
2017-10-11 15:38:01	,32
2017-10-11 15:38:02	,32
2017-10-11 15:38:03	,32
2017-10-11 15:38:04	,32
2017-10-11 15:38:05	,32
2017-10-11 15:38:06	,32
2017-10-11 15:38:07	,32
2017-10-11 15:38:08	,32
2017-10-11 15:38:09	,32
2017-10-11 15:38:10	,32
2017-10-11 15:38:11	,32
2017-10-11 15:38:12	,32
2017-10-11 15:38:13	,32
2017-10-11 15:38:14	,32
2017-10-11 15:38:15	,32
2017-10-11 15:38:16	,32
2017-10-11 15:38:17	,32
2017-10-11 15:38:18	,32
2017-10-11 15:38:19	,32
2017-10-11 15:38:20	,32
2017-10-11 15:38:21	,31
2017-10-11 15:38:22	,32
2017-10-11 15:38:23	,33
2017-10-11 15:38:24	,32
2017-10-11 15:38:25	,25
2017-10-11 15:38:26	,36
2017-10-11 15:38:27	,32
2017-10-11 15:38:28	,35
2017-10-11 15:38:29	,32
2017-10-11 15:38:30	,31
2017-10-11 15:38:31	,33
2017-10-11 15:38:32	,32
2017-10-11 15:38:33	,32
2017-10-11 15:38:34	,30
2017-10-11 15:38:35	,34
2017-10-11 15:38:36	,31
2017-10-11 15:38:37	,29
2017-10-11 15:38:38	,36
2017-10-11 15:38:39	,32
2017-10-11 15:38:40	,32
2017-10-11 15:38:41	,32
2017-10-11 15:38:42	,32
2017-10-11 15:38:43	,31
2017-10-11 15:38:44	,33
2017-10-11 15:38:45	,31
2017-10-11 15:38:46	,30
2017-10-11 15:38:47	,35
2017-10-11 15:38:48	,32
2017-10-11 15:38:49	,32
2017-10-11 15:38:50	,32
2017-10-11 15:38:51	,32
2017-10-11 15:38:52	,32
2017-10-11 15:38:53	,32
2017-10-11 15:38:54	,32
2017-10-11 15:38:55	,32
2017-10-11 15:38:56	,30
2017-10-11 15:38:57	,34
2017-10-11 15:38:58	,32
2017-10-11 15:38:59	,32
2017-10-11 15:39:00	,32
2017-10-11 15:39:01	,30
2017-10-11 15:39:02	,34
2017-10-11 15:39:03	,32
2017-10-11 15:39:04	,31
2017-10-11 15:39:05	,33
2017-10-11 15:39:06	,32
2017-10-11 15:39:07	,32
2017-10-11 15:39:08	,31
2017-10-11 15:39:09	,33
2017-10-11 15:39:10	,32
2017-10-11 15:39:11	,32
2017-10-11 15:39:12	,32
2017-10-11 15:39:13	,32
2017-10-11 15:39:14	,32
2017-10-11 15:39:15	,27
2017-10-11 15:39:16	,36
2017-10-11 15:39:17	,33
2017-10-11 15:39:18	,32
2017-10-11 15:39:19	,32
2017-10-11 15:39:20	,32
2017-10-11 15:39:21	,31
2017-10-11 15:39:22	,33
2017-10-11 15:39:23	,32
2017-10-11 15:39:24	,32
2017-10-11 15:39:25	,32
2017-10-11 15:39:26	,32
2017-10-11 15:39:27	,31
2017-10-11 15:39:28	,32
2017-10-11 15:39:29	,29
2017-10-11 15:39:30	,35
2017-10-11 15:39:31	,33
2017-10-11 15:39:32	,32
2017-10-11 15:39:33	,32
2017-10-11 15:39:34	,32
2017-10-11 15:39:35	,32
2017-10-11 15:39:36	,32
2017-10-11 15:39:37	,32
2017-10-11 15:39:38	,32
2017-10-11 15:39:39	,32
2017-10-11 15:39:40	,32
2017-10-11 15:39:41	,32
2017-10-11 15:39:42	,32
2017-10-11 15:39:43	,32
2017-10-11 15:39:44	,32
2017-10-11 15:39:45	,32
2017-10-11 15:39:46	,32
2017-10-11 15:39:47	,32
2017-10-11 15:39:48	,32
2017-10-11 15:39:49	,32
2017-10-11 15:39:50	,32
2017-10-11 15:39:51	,32
2017-10-11 15:39:52	,32
2017-10-11 15:39:53	,32
2017-10-11 15:39:54	,32
2017-10-11 15:39:55	,32
2017-10-11 15:39:56	,32
2017-10-11 15:39:57	,32
2017-10-11 15:39:58	,32
2017-10-11 15:39:59	,32
2017-10-11 15:40:00	,32
2017-10-11 15:40:01	,32
2017-10-11 15:40:02	,32
2017-10-11 15:40:03	,32
2017-10-11 15:40:04	,32
2017-10-11 15:40:05	,32
2017-10-11 15:40:06	,32
2017-10-11 15:40:07	,32
2017-10-11 15:40:08	,26
2017-10-11 15:40:09	,38
2017-10-11 15:40:10	,32
2017-10-11 15:40:11	,32
2017-10-11 15:40:12	,30
2017-10-11 15:40:13	,34
2017-10-11 15:40:14	,32
2017-10-11 15:40:15	,32
2017-10-11 15:40:16	,32
2017-10-11 15:40:17	,32
2017-10-11 15:40:18	,32
2017-10-11 15:40:19	,32
2017-10-11 15:40:20	,32
2017-10-11 15:40:21	,32
2017-10-11 15:40:22	,32
2017-10-11 15:40:23	,32
2017-10-11 15:40:24	,32
2017-10-11 15:40:25	,32
2017-10-11 15:40:26	,31
2017-10-11 15:40:27	,33
2017-10-11 15:40:28	,32
2017-10-11 15:40:29	,32
2017-10-11 15:40:30	,32
2017-10-11 15:40:31	,32
2017-10-11 15:40:32	,32
2017-10-11 15:40:33	,32
2017-10-11 15:40:34	,31
2017-10-11 15:40:35	,33
2017-10-11 15:40:36	,32
2017-10-11 15:40:37	,32
2017-10-11 15:40:38	,32
2017-10-11 15:40:39	,32
2017-10-11 15:40:40	,32
2017-10-11 15:40:41	,32
2017-10-11 15:40:42	,32
2017-10-11 15:40:43	,32
2017-10-11 15:40:44	,32
2017-10-11 15:40:45	,32
2017-10-11 15:40:46	,26
2017-10-11 15:40:47	,29
2017-10-11 15:40:48	,40
2017-10-11 15:40:49	,33
2017-10-11 15:40:50	,32
2017-10-11 15:40:51	,28
2017-10-11 15:40:52	,36
2017-10-11 15:40:53	,32
2017-10-11 15:40:54	,32
2017-10-11 15:40:55	,32
2017-10-11 15:40:56	,31
2017-10-11 15:40:57	,26
2017-10-11 15:40:58	,39
2017-10-11 15:40:59	,20
2017-10-11 15:41:00	,44
2017-10-11 15:41:01	,32
2017-10-11 15:41:02	,32
2017-10-11 15:41:03	,32
2017-10-11 15:41:04	,32
2017-10-11 15:41:05	,32
2017-10-11 15:41:06	,32
2017-10-11 15:41:07	,32
2017-10-11 15:41:08	,32
2017-10-11 15:41:09	,32
2017-10-11 15:41:10	,32
2017-10-11 15:41:11	,30
2017-10-11 15:41:12	,32
2017-10-11 15:41:13	,34
2017-10-11 15:41:14	,32
2017-10-11 15:41:15	,32
2017-10-11 15:41:16	,32
2017-10-11 15:41:17	,32
2017-10-11 15:41:18	,32
2017-10-11 15:41:19	,32
2017-10-11 15:41:20	,32
2017-10-11 15:41:21	,32
2017-10-11 15:41:22	,30
2017-10-11 15:41:23	,25
2017-10-11 15:41:24	,40
2017-10-11 15:41:25	,33
2017-10-11 15:41:26	,32
2017-10-11 15:41:27	,32
2017-10-11 15:41:28	,32
2017-10-11 15:41:29	,32
2017-10-11 15:41:30	,32
2017-10-11 15:41:31	,32
2017-10-11 15:41:32	,28
2017-10-11 15:41:33	,35
2017-10-11 15:41:34	,23
2017-10-11 15:41:35	,25
2017-10-11 15:41:36	,48
2017-10-11 15:41:37	,33
2017-10-11 15:41:38	,32
2017-10-11 15:41:39	,32
2017-10-11 15:41:40	,32
2017-10-11 15:41:41	,32
2017-10-11 15:41:42	,32
2017-10-11 15:41:43	,32
2017-10-11 15:41:44	,32
2017-10-11 15:41:45	,25
2017-10-11 15:41:46	,34
2017-10-11 15:41:47	,35
2017-10-11 15:41:48	,28
2017-10-11 15:41:49	,37
2017-10-11 15:41:50	,33
2017-10-11 15:41:51	,32
2017-10-11 15:41:52	,32
2017-10-11 15:41:53	,32
2017-10-11 15:41:54	,32
2017-10-11 15:41:55	,32
2017-10-11 15:41:56	,32
2017-10-11 15:41:57	,19
2017-10-11 15:41:58	,31
2017-10-11 15:41:59	,37
2017-10-11 15:42:00	,41
2017-10-11 15:42:01	,29
2017-10-11 15:42:02	,35
2017-10-11 15:42:03	,32
2017-10-11 15:42:04	,31
2017-10-11 15:42:05	,29
2017-10-11 15:42:06	,36
2017-10-11 15:42:07	,32
2017-10-11 15:42:08	,31
2017-10-11 15:42:09	,29
2017-10-11 15:42:10	,35
2017-10-11 15:42:11	,19
2017-10-11 15:42:12	,44
2017-10-11 15:42:13	,33
2017-10-11 15:42:14	,32
2017-10-11 15:42:15	,32
2017-10-11 15:42:16	,24
2017-10-11 15:42:17	,40
2017-10-11 15:42:18	,32
2017-10-11 15:42:19	,32
2017-10-11 15:42:20	,32
2017-10-11 15:42:21	,32
2017-10-11 15:42:22	,28
2017-10-11 15:42:23	,36
2017-10-11 15:42:24	,32
2017-10-11 15:42:25	,32
2017-10-11 15:42:26	,32
2017-10-11 15:42:27	,32
2017-10-11 15:42:28	,32
2017-10-11 15:42:29	,31
2017-10-11 15:42:30	,33
2017-10-11 15:42:31	,32
2017-10-11 15:42:32	,32
2017-10-11 15:42:33	,31
2017-10-11 15:42:34	,33
2017-10-11 15:42:35	,22
2017-10-11 15:42:36	,37
2017-10-11 15:42:37	,28
2017-10-11 15:42:38	,39
2017-10-11 15:42:39	,28
2017-10-11 15:42:40	,33
2017-10-11 15:42:41	,34
2017-10-11 15:42:42	,32
2017-10-11 15:42:43	,31
2017-10-11 15:42:44	,36
2017-10-11 15:42:45	,30
2017-10-11 15:42:46	,34
2017-10-11 15:42:47	,32
2017-10-11 15:42:48	,29
2017-10-11 15:42:49	,34
2017-10-11 15:42:50	,32
2017-10-11 15:42:51	,33
2017-10-11 15:42:52	,32
2017-10-11 15:42:53	,32
2017-10-11 15:42:54	,32
2017-10-11 15:42:55	,32
2017-10-11 15:42:56	,32
2017-10-11 15:42:57	,32
2017-10-11 15:42:58	,32
2017-10-11 15:42:59	,30
2017-10-11 15:43:00	,31
2017-10-11 15:43:01	,35
2017-10-11 15:43:02	,32
2017-10-11 15:43:03	,32
2017-10-11 15:43:04	,32
2017-10-11 15:43:05	,32
2017-10-11 15:43:06	,32
2017-10-11 15:43:07	,32
2017-10-11 15:43:08	,32
2017-10-11 15:43:09	,27
2017-10-11 15:43:10	,37
2017-10-11 15:43:11	,32
2017-10-11 15:43:12	,25
2017-10-11 15:43:13	,39
2017-10-11 15:43:14	,32
2017-10-11 15:43:15	,32
2017-10-11 15:43:16	,32
2017-10-11 15:43:17	,32
2017-10-11 15:43:18	,32
2017-10-11 15:43:19	,32
2017-10-11 15:43:20	,32
2017-10-11 15:43:21	,32
2017-10-11 15:43:22	,32
2017-10-11 15:43:23	,32
2017-10-11 15:43:24	,32
2017-10-11 15:43:25	,31
2017-10-11 15:43:26	,32
2017-10-11 15:43:27	,28
2017-10-11 15:43:28	,37
2017-10-11 15:43:29	,32
2017-10-11 15:43:30	,32
2017-10-11 15:43:31	,32
2017-10-11 15:43:32	,32
2017-10-11 15:43:33	,29
2017-10-11 15:43:34	,29
2017-10-11 15:43:35	,31
2017-10-11 15:43:36	,39
2017-10-11 15:43:37	,32
2017-10-11 15:43:38	,32
2017-10-11 15:43:39	,32
2017-10-11 15:43:40	,32
2017-10-11 15:43:41	,32
2017-10-11 15:43:42	,32
2017-10-11 15:43:43	,32
2017-10-11 15:43:44	,32
2017-10-11 15:43:45	,26
2017-10-11 15:43:46	,31
2017-10-11 15:43:47	,31
2017-10-11 15:43:48	,32
2017-10-11 15:43:49	,33
2017-10-11 15:43:50	,28
2017-10-11 15:43:51	,31
2017-10-11 15:43:52	,37
2017-10-11 15:43:53	,27
2017-10-11 15:43:54	,37
2017-10-11 15:43:55	,37
2017-10-11 15:43:56	,34
2017-10-11 15:43:57	,32
2017-10-11 15:43:58	,32
2017-10-11 15:43:59	,29
2017-10-11 15:44:00	,35
2017-10-11 15:44:01	,32
2017-10-11 15:44:02	,32
2017-10-11 15:44:03	,32
2017-10-11 15:44:04	,32
2017-10-11 15:44:05	,32
2017-10-11 15:44:06	,32
2017-10-11 15:44:07	,32
2017-10-11 15:44:08	,32
2017-10-11 15:44:09	,31
2017-10-11 15:44:10	,33
2017-10-11 15:44:11	,32
2017-10-11 15:44:12	,32
2017-10-11 15:44:13	,32
2017-10-11 15:44:14	,32
2017-10-11 15:44:15	,32
2017-10-11 15:44:16	,32
2017-10-11 15:44:17	,32
2017-10-11 15:44:18	,32
2017-10-11 15:44:19	,32
2017-10-11 15:44:20	,32
2017-10-11 15:44:21	,32
2017-10-11 15:44:22	,32
2017-10-11 15:44:23	,32
2017-10-11 15:44:24	,30
2017-10-11 15:44:25	,34
2017-10-11 15:44:26	,32
2017-10-11 15:44:27	,32
2017-10-11 15:44:28	,32
2017-10-11 15:44:29	,32
2017-10-11 15:44:30	,32
2017-10-11 15:44:31	,31
2017-10-11 15:44:32	,33
2017-10-11 15:44:33	,32
2017-10-11 15:44:34	,32
2017-10-11 15:44:35	,32
2017-10-11 15:44:36	,32
2017-10-11 15:44:37	,32
2017-10-11 15:44:38	,32
2017-10-11 15:44:39	,32
2017-10-11 15:44:40	,32
2017-10-11 15:44:41	,32
2017-10-11 15:44:42	,32
2017-10-11 15:44:43	,32
2017-10-11 15:44:44	,32
2017-10-11 15:44:45	,32
2017-10-11 15:44:46	,32
2017-10-11 15:44:47	,30
2017-10-11 15:44:48	,34
2017-10-11 15:44:49	,32
2017-10-11 15:44:50	,21
2017-10-11 15:44:51	,42
2017-10-11 15:44:52	,33
2017-10-11 15:44:53	,32
2017-10-11 15:44:54	,32
2017-10-11 15:44:55	,32
2017-10-11 15:44:56	,32
2017-10-11 15:44:57	,32
2017-10-11 15:44:58	,31
2017-10-11 15:44:59	,33
2017-10-11 15:45:00	,32
2017-10-11 15:45:01	,31
2017-10-11 15:45:02	,24
2017-10-11 15:45:03	,39
2017-10-11 15:45:04	,34
2017-10-11 15:45:05	,28
2017-10-11 15:45:06	,31
2017-10-11 15:45:07	,23
2017-10-11 15:45:08	,45
2017-10-11 15:45:09	,33
2017-10-11 15:45:10	,30
2017-10-11 15:45:11	,32
2017-10-11 15:45:12	,32
2017-10-11 15:45:13	,29
2017-10-11 15:45:14	,29
2017-10-11 15:45:15	,40
2017-10-11 15:45:16	,31
2017-10-11 15:45:17	,23
2017-10-11 15:45:18	,42
2017-10-11 15:45:19	,32
2017-10-11 15:45:20	,29
2017-10-11 15:45:21	,34
2017-10-11 15:45:22	,33
2017-10-11 15:45:23	,25
2017-10-11 15:45:24	,37
2017-10-11 15:45:25	,31
2017-10-11 15:45:26	,35
2017-10-11 15:45:27	,17
2017-10-11 15:45:28	,47
2017-10-11 15:45:29	,32
2017-10-11 15:45:30	,29
2017-10-11 15:45:31	,35
2017-10-11 15:45:32	,30
2017-10-11 15:45:33	,26
2017-10-11 15:45:34	,34
2017-10-11 15:45:35	,38
